name,team,actual_fpts,projected_fpts,error,position,date
L. Dostal,ANA,15.099999999999998,9.27108684718523,-5.828913152814767,G,2026-02-01
A. Lyon,BUF,25.799999999999997,11.696329970345106,-14.103670029654891,G,2026-02-02
S. Bobrovsky,FLA,-7.0,6.118548073626782,13.118548073626782,G,2026-02-02
L. Ullmark,OTT,8.799999999999999,6.6097443145435895,-2.1902556854564095,G,2026-02-02
A. Silovs,PIT,9.099999999999998,7.594349648599737,-1.505650351400261,G,2026-02-02
J. Dobes,MTL,2.0,8.503917380730591,6.5039173807305914,G,2026-02-02
F. Gustavsson,MIN,7.399999999999999,11.039475037529945,3.6394750375299463,G,2026-02-02
J. Hofer,STL,-5.600000000000001,8.208688833897392,13.808688833897394,G,2026-02-02
J. Saros,NSH,-6.300000000000001,8.370308626638636,14.670308626638636,G,2026-02-02
Y. Askarov,SJS,-9.8,7.79579688751428,17.595796887514283,G,2026-02-02
S. Knight,CHI,12.299999999999997,10.493690379787417,-1.8063096202125806,G,2026-02-02
C. Hellebuyck,WPG,4.799999999999997,9.14439567334876,4.344395673348762,G,2026-02-02
J. Oettinger,DAL,12.299999999999997,8.759524335488116,-3.540475664511881,G,2026-02-02
J. Gibson,DET,24.7,9.819276235159824,-14.880723764840175,G,2026-02-02
M. Blackwood,COL,12.599999999999998,12.154294209770775,-0.44570579022922274,G,2026-02-02
K. Lankinen,VAN,-11.9,6.128337402078671,18.02833740207867,G,2026-02-02
K. Vejmelka,UTA,14.399999999999999,9.780710397098844,-4.619289602901155,G,2026-02-02
D. Wolf,CGY,2.0999999999999996,7.787057960584475,5.687057960584475,G,2026-02-02
E. Merzlikins,CBJ,26.799999999999997,4.835254087241183,-21.964745912758815,G,2026-02-03
J. Markstrom,NJD,9.099999999999998,4.505101377160592,-4.5948986228394055,G,2026-02-03
D. Vladar,PHI,17.2,6.0080457767073305,-11.191954223292669,G,2026-02-03
J. Reimer,OTT,-3.5,3.4578398924387104,6.95783989243871,G,2026-02-03
B. Bussi,CAR,12.299999999999997,6.8389013684661455,-5.461098631533852,G,2026-02-03
C. Ellis,BUF,9.7,5.730102745504742,-3.9698972544952573,G,2026-02-03
A. Vasilevskiy,TBL,11.599999999999998,7.750463395236744,-3.849536604763254,G,2026-02-03
I. Sorokin,NYI,13.7,7.853636061827954,-5.846363938172045,G,2026-02-03
A. Stolarz,TOR,22.799999999999997,3.7631957492128505,-19.036804250787146,G,2026-02-03
C. Ingram,EDM,1.3999999999999986,5.4007912434184355,4.000791243418437,G,2026-02-03
P. Grubauer,SEA,4.899999999999999,7.804274400082587,2.9042744000825884,G,2026-02-03
L. Dostal,ANA,17.2,5.4717027957339806,-11.728297204266019,G,2026-02-03
J. Korpisalo,BOS,3.3999999999999986,5.279950617060575,1.879950617060576,G,2026-02-04
S. Bobrovsky,FLA,9.5,3.42352014928686,-6.07647985071314,G,2026-02-04
S. Knight,CHI,0.6999999999999993,7.053162939098204,6.353162939098205,G,2026-02-04
J. Greaves,CBJ,24.7,7.879987650695113,-16.820012349304886,G,2026-02-04
C. Hellebuyck,WPG,1.3999999999999986,5.824617609686734,4.424617609686735,G,2026-02-04
F. Gustavsson,MIN,9.5,7.404761482504484,-2.095238517495516,G,2026-02-04
J. Saros,NSH,9.899999999999999,5.157812031241148,-4.74218796875885,G,2026-02-04
Y. Askarov,SJS,19.099999999999998,4.7261928135945706,-14.373807186405427,G,2026-02-04
M. Blackwood,COL,15.099999999999998,9.07654878763318,-6.023451212366817,G,2026-02-04
J. Gibson,DET,4.199999999999999,6.991798378753296,2.7917983787532963,G,2026-02-04
K. Vejmelka,UTA,22.799999999999997,6.372864030244292,-16.427135969755703,G,2026-02-04
J. Binnington,STL,-1.4000000000000021,2.6482782792569823,4.0482782792569845,G,2026-02-04
J. Oettinger,DAL,1.799999999999999,6.010712513069795,4.210712513069796,G,2026-02-04
D. Cooley,CGY,23.7,8.189106025961875,-15.510893974038124,G,2026-02-04
A. Schmid,VGK,13.7,5.126940275121036,-8.573059724878963,G,2026-02-04
J. Daccord,SEA,16.5,7.1451716746934215,-9.354828325306578,G,2026-02-04
D. Kuemper,LAK,-0.7000000000000011,6.16131668006329,6.861316680063291,G,2026-02-04
