player_id,player_name,position,team,opponent,game_date,expected_fpts,median_fpts,std_fpts,floor_fpts,ceiling_fpts,p_above_10,p_above_15,p_above_20,p_above_25,p_hat_trick,p_3plus_points,p_5plus_sog,p_3plus_blocks,exp_goals,exp_assists,exp_shots,exp_blocks,n_historical_games,actual_fpts,error
8477149,S. Sabourin,R,TBL,BUF,2026-02-03,5.8685,3.0,7.772691795639397,0.0,14.3,0.202,0.0922,0.0518,0.0314,0.0148,0.0474,0.0536,0.0368,0.1912,0.304,1.2348,0.457,9,2.8,3.0685000000000002
8477365,C. Clifton,D,PIT,NYI,2026-02-03,4.86982,2.8,6.257386928071493,0.0,11.1,0.1222,0.0466,0.0248,0.0128,0.0058,0.0188,0.029,0.22,0.0788,0.123,0.8216,1.5614,24,1.0,3.86982
8477369,C. Soucy,D,NYI,PIT,2026-02-03,4.78184,2.8,6.019777588449593,0.0,11.1,0.1248,0.0458,0.0254,0.0144,0.0054,0.0194,0.0352,0.1792,0.078,0.1394,0.9258,1.3418,50,-0.5,5.28184
8477404,J. Guentzel,C,TBL,BUF,2026-02-03,12.19258,10.0,10.671437529386564,1.5,26.5,0.5016,0.2866,0.1792,0.1128,0.0326,0.1186,0.1736,0.0508,0.4516,0.6056,2.6024,0.5726,53,15.5,3.3074200000000005
8477406,M. Janmark,C,EDM,TOR,2026-02-03,5.31284,1.3,11.957838898998432,0.0,13.4,0.1448,0.09,0.0582,0.0484,0.0386,0.0564,0.0314,0.032,0.3168,0.1706,0.6556,0.3348,40,-0.5,5.81284
8477407,A. Duclair,L,NYI,PIT,2026-02-03,6.25786,4.1,7.455640429929544,0.0,15.0,0.2152,0.1014,0.0514,0.0314,0.0136,0.0398,0.0594,0.056,0.2282,0.2556,1.2804,0.6492,53,-0.5,6.75786
8477416,O. Bjorkstrand,R,TBL,BUF,2026-02-03,5.950419999999999,4.3,7.133802339818506,0.0,13.5,0.197,0.0858,0.0464,0.0252,0.0084,0.0394,0.0702,0.0334,0.1452,0.309,1.612,0.3894,53,12.0,6.049580000000001
8477425,M. Wood,L,CBJ,NJD,2026-02-03,5.61044,3.0,7.271041397654121,0.0,13.0,0.1988,0.079,0.0396,0.0254,0.0138,0.0312,0.0676,0.0256,0.2334,0.1538,1.5078,0.2828,35,2.8,2.81044
8477478,W. Carrier,L,CAR,OTT,2026-02-03,4.151039999999999,1.5,6.717089170049777,0.0,11.010000000000037,0.1308,0.0562,0.0294,0.0182,0.01,0.025,0.0544,0.025,0.1384,0.1328,1.2088,0.2408,44,-0.5,4.651039999999999
8477488,B. Pesce,D,NJD,CBJ,2026-02-03,7.093020000000001,5.6,7.262602376531432,1.3,14.200000000000001,0.2222,0.0854,0.04,0.0226,0.0096,0.0248,0.0546,0.343,0.1194,0.1642,1.3098,2.1474,31,5.6,1.4930200000000013
8477494,J. Drouin,L,NYI,PIT,2026-02-03,5.94728,3.0,8.32696731118839,0.0,14.1,0.191,0.086,0.0466,0.0306,0.0166,0.0402,0.0694,0.0282,0.169,0.3294,1.405,0.3756,49,1.8,4.14728
8477497,S. Monahan,C,CBJ,NJD,2026-02-03,6.617120000000001,4.5,7.992573734761539,0.0,15.6,0.2374,0.1048,0.0556,0.0312,0.0144,0.0488,0.0808,0.04,0.1926,0.3386,1.5932,0.4514,50,8.1,1.4828799999999989
8477498,D. Nurse,D,EDM,TOR,2026-02-03,8.56598,7.1,7.198173145986418,1.5,16.4,0.3176,0.1308,0.0602,0.0282,0.005,0.0266,0.109,0.3494,0.1174,0.2214,2.0314,2.2006,56,7.3,1.2659799999999999
8477499,R. Ristolainen,D,PHI,WSH,2026-02-03,6.68686,4.9,7.639574159624344,1.1700000000000443,14.2,0.2042,0.087,0.0452,0.0262,0.0136,0.034,0.0536,0.2134,0.122,0.2506,1.3492,1.5102,17,17.5,10.81314
8477500,B. Horvat,C,NYI,PIT,2026-02-03,11.72178,9.8,10.198123730941884,1.5,24.5,0.4974,0.2746,0.167,0.0956,0.0308,0.0804,0.2384,0.0436,0.4796,0.3328,3.1328,0.5126,42,34.6,22.87822
8477503,M. Domi,C,TOR,EDM,2026-02-03,6.67634,4.5,7.957666379309955,0.0,15.0,0.2356,0.103,0.057,0.0362,0.0118,0.0528,0.0764,0.0378,0.1704,0.398,1.573,0.4388,54,8.8,2.123660000000001
8477506,R. Pulock,D,NYI,PIT,2026-02-03,7.419459999999999,5.8,7.807787094202813,1.3,14.9,0.2508,0.0984,0.0476,0.027,0.0096,0.0366,0.0476,0.2706,0.1098,0.3638,1.2424,1.8052,54,19.2,11.78054
8477511,A. Mantha,R,PIT,NYI,2026-02-03,8.87064,6.4,8.933548566521592,0.0,20.0,0.3562,0.1716,0.1002,0.0594,0.022,0.069,0.099,0.0378,0.3524,0.395,1.9302,0.4578,54,13.3,4.429360000000001
8477527,R. Johnston,L,ANA,SEA,2026-02-03,4.66412,1.3,11.0327253489607,0.0,11.5,0.1294,0.0794,0.0464,0.0366,0.0292,0.0482,0.0268,0.0222,0.256,0.1978,0.5854,0.2614,53,13.5,8.83588
8477845,T. van Riemsdyk,D,WSH,PHI,2026-02-03,4.99488,2.6,8.228292762511552,0.0,11.1,0.1238,0.0576,0.0336,0.0224,0.0144,0.0298,0.0218,0.1954,0.1456,0.1286,0.604,1.4296,43,6.0,1.0051199999999998
8477919,F. Gaudreau,C,SEA,ANA,2026-02-03,5.32816,2.8,7.394377797651401,0.0,12.6,0.1552,0.067,0.039,0.025,0.0096,0.0348,0.051,0.0856,0.107,0.2808,1.1182,0.8212,41,1.3,4.02816
8477934,L. Draisaitl,C,EDM,TOR,2026-02-03,14.316120000000002,11.5,11.441963299434237,2.6,30.0,0.5862,0.371,0.247,0.1626,0.0342,0.198,0.2052,0.0252,0.4892,0.931,2.8284,0.2564,53,6.8,7.516120000000002
8477939,W. Nylander,R,TOR,EDM,2026-02-03,12.3017,10.0,10.339331656833531,1.5,26.5,0.5212,0.304,0.187,0.1166,0.0274,0.153,0.1164,0.0294,0.4542,0.8194,2.113,0.375,39,11.3,1.0016999999999996
8477940,N. Ehlers,L,CAR,OTT,2026-02-03,8.87578,6.5,8.479167611953429,1.3,19.5,0.3534,0.1756,0.0942,0.0572,0.0154,0.0666,0.1492,0.0286,0.2544,0.477,2.3278,0.3176,55,5.5,3.3757800000000007
8477947,S. Milano,L,WSH,PHI,2026-02-03,4.24076,1.5,7.283424100133123,0.0,11.010000000000037,0.1298,0.0602,0.0318,0.023,0.013,0.0258,0.0568,0.022,0.1446,0.148,1.19,0.2242,30,0.0,4.24076
8477948,T. Sanheim,D,PHI,WSH,2026-02-03,7.227059999999999,5.8,6.709445413474947,1.3,14.9,0.2462,0.0966,0.0456,0.0246,0.0062,0.0328,0.0386,0.2942,0.1108,0.3166,1.176,1.9142,54,14.7,7.47294
8477949,A. Tuch,R,BUF,TBL,2026-02-03,11.19634,9.3,9.365430721776763,1.5,23.0,0.4564,0.2526,0.1404,0.0808,0.0232,0.0838,0.1382,0.1378,0.397,0.456,2.3174,1.1298,54,1.8,9.396339999999999
8477950,T. DeAngelo,D,NYI,PIT,2026-02-03,6.54902,4.9,6.375020552092362,0.0,14.1,0.2202,0.0814,0.036,0.016,0.004,0.0242,0.0946,0.1088,0.066,0.33,1.8954,0.9284,56,4.0,2.5490199999999996
8477953,K. Kapanen,R,EDM,TOR,2026-02-03,7.375979999999998,5.0,7.825419160632867,0.0,17.0,0.2778,0.1232,0.066,0.037,0.012,0.0504,0.1052,0.0444,0.1904,0.383,1.9276,0.4726,17,13.5,6.124020000000002
8477955,J. McCann,L,SEA,ANA,2026-02-03,11.62768,9.8,10.089139993953895,1.5,24.510000000000037,0.49,0.27,0.164,0.0986,0.037,0.0974,0.149,0.0472,0.5398,0.4252,2.3806,0.5716,30,11.0,0.6276799999999998
8477986,B. Montour,D,SEA,ANA,2026-02-03,9.4105,7.8,7.838213300874122,1.5,19.3,0.3842,0.1704,0.09,0.0442,0.0088,0.045,0.16,0.1544,0.1912,0.3972,2.5012,1.209,36,12.0,2.5894999999999992
8477989,C. Dvorak,C,PHI,WSH,2026-02-03,8.082139999999999,5.8,8.404764304868996,0.0,18.3,0.3024,0.1456,0.0848,0.048,0.0146,0.0614,0.109,0.052,0.2226,0.4132,1.9754,0.5938,53,1.8,6.282139999999999
8477996,J. Lammikko,C,NJD,CBJ,2026-02-03,5.0144,1.5,9.957546717942126,0.0,11.5,0.1326,0.0718,0.0484,0.0368,0.0268,0.0408,0.0394,0.055,0.2278,0.1316,0.9048,0.589,23,0.0,5.0144
8478013,J. Walman,D,EDM,TOR,2026-02-03,8.03256,6.3,7.182814757906541,1.3,16.4,0.2922,0.1282,0.0616,0.0334,0.0062,0.0364,0.0772,0.2302,0.139,0.3404,1.7462,1.6112,27,15.8,7.767440000000001
8478020,M. Amadio,R,OTT,CAR,2026-02-03,4.9549199999999995,2.8,6.695372715062246,0.0,12.6,0.1528,0.0694,0.0352,0.0194,0.0088,0.031,0.0432,0.0448,0.1422,0.237,1.1286,0.5084,55,4.3,0.6549199999999997
8478046,D. Heinen,L,CBJ,NJD,2026-02-03,4.2678199999999995,1.5,6.361582071120359,0.0,10.510000000000037,0.118,0.0504,0.0272,0.0168,0.0092,0.022,0.057,0.052,0.1106,0.1226,1.1518,0.6034,24,3.0,1.2678199999999995
8478178,D. Raddysh,D,TBL,BUF,2026-02-03,11.87616,10.0,9.468347672873023,1.5,24.3,0.5058,0.2824,0.1676,0.0928,0.0156,0.1048,0.1638,0.1114,0.3374,0.6804,2.4906,0.9492,47,20.1,8.223840000000001
8478233,A. Mangiapane,L,EDM,TOR,2026-02-03,4.005139999999999,1.5,6.822047462485145,0.0,10.0,0.1142,0.053,0.0296,0.0208,0.013,0.0264,0.041,0.0298,0.1396,0.1262,0.9954,0.3888,47,4.0,0.005139999999999034
8478399,J. Siegenthaler,D,NJD,CBJ,2026-02-03,13.0676,4.5,33.220485280019616,0.0,25.6,0.2478,0.1564,0.1198,0.1012,0.0884,0.1046,0.0288,0.2376,0.9554,0.1486,0.8106,1.648,55,0.8,12.2676
8478402,C. McDavid,C,EDM,TOR,2026-02-03,17.49026,14.5,12.821656957367093,3.0,35.0,0.692,0.4922,0.3388,0.2346,0.0498,0.2396,0.3144,0.0352,0.5966,1.0458,3.6486,0.3842,56,6.8,10.690259999999999
8478407,V. Dunn,D,SEA,ANA,2026-02-03,8.66954,6.5,7.857980795878799,1.3,18.5,0.3282,0.153,0.079,0.0424,0.0074,0.0552,0.117,0.151,0.1364,0.4836,2.0944,1.1498,53,9.0,0.3304600000000004
8478414,T. Meier,R,NJD,CBJ,2026-02-03,9.9515,8.0,8.682165038168762,1.5,20.7,0.4034,0.194,0.1108,0.062,0.0164,0.0496,0.2646,0.0566,0.268,0.2808,3.2988,0.617,50,9.5,0.45149999999999935
8478416,E. Cernak,D,TBL,BUF,2026-02-03,13.494340000000003,4.9,33.75920049356027,0.0,28.13000000000011,0.274,0.1708,0.127,0.1066,0.092,0.108,0.0284,0.2694,0.9594,0.17,0.8216,1.8148,34,9.9,3.5943400000000025
8478424,J. Harkins,C,ANA,SEA,2026-02-03,8.90698,1.5,22.032882545858588,0.0,21.650000000000183,0.1992,0.1362,0.107,0.0856,0.009,0.1166,0.031,0.0514,0.1008,1.151,0.7156,0.5866,30,12.0,3.093019999999999
8478427,S. Aho,C,CAR,OTT,2026-02-03,10.219419999999998,8.0,9.729052824586779,1.5,23.0,0.4126,0.223,0.134,0.0832,0.0242,0.1028,0.1346,0.0296,0.3474,0.5928,2.2194,0.3294,55,25.5,15.280580000000002
8478438,T. Novak,C,PIT,NYI,2026-02-03,6.36612,4.3,7.594818769766663,0.0,15.6,0.2208,0.1054,0.0576,0.0356,0.012,0.048,0.0702,0.0368,0.1812,0.3508,1.5044,0.4064,54,7.0,0.6338800000000004
8478439,T. Konecny,R,PHI,WSH,2026-02-03,10.62138,8.5,9.581125659107075,1.5,22.8,0.4422,0.2328,0.136,0.0796,0.0266,0.0922,0.1284,0.0446,0.4086,0.5218,2.242,0.4976,53,11.8,1.1786200000000004
8478440,D. Strome,C,WSH,PHI,2026-02-03,9.2648,6.5,9.001762769591299,1.3,20.8,0.3626,0.1878,0.1104,0.063,0.0184,0.0818,0.1102,0.0584,0.2924,0.5092,1.9548,0.64,55,4.0,5.264799999999999
8478443,B. Carlo,D,TOR,EDM,2026-02-03,14.6471,5.6,37.12778193738484,1.3,28.730000000000107,0.2776,0.1684,0.1288,0.106,0.0936,0.1084,0.0424,0.2824,1.0312,0.154,1.1624,1.875,33,8.9,5.7471
8478445,M. Barzal,C,NYI,PIT,2026-02-03,9.6061,7.3,9.078358265127017,1.3,21.0,0.3798,0.1978,0.1096,0.0622,0.0168,0.0872,0.1248,0.0588,0.2714,0.5656,2.0914,0.645,55,29.5,19.893900000000002
8478450,P. Wotherspoon,D,PIT,NYI,2026-02-03,5.72278,4.1,6.5534478766218935,0.0,12.6,0.1736,0.0658,0.0318,0.018,0.0062,0.0276,0.0334,0.208,0.0784,0.2714,0.9502,1.4856,54,7.4,1.6772200000000002
8478454,N. Juulsen,D,PHI,WSH,2026-02-03,4.6262,1.5,8.24427374363564,0.0,11.210000000000036,0.1282,0.0646,0.0352,0.0246,0.0166,0.0352,0.0236,0.1082,0.1536,0.2102,0.5572,0.882,40,1.3,3.3262
8478458,J. Roslovic,C,EDM,TOR,2026-02-03,7.8235399999999995,5.0,8.473191362668496,0.0,18.3,0.308,0.1366,0.0772,0.0432,0.023,0.0448,0.1274,0.033,0.3338,0.1776,2.1856,0.3508,43,7.5,0.3235399999999995
8478460,Z. Werenski,D,CBJ,NJD,2026-02-03,15.0879,12.8,10.669308486963905,4.1,29.3,0.6452,0.4054,0.251,0.153,0.0234,0.138,0.2956,0.1658,0.3848,0.7928,3.5338,1.236,50,9.8,5.287899999999999
8478462,N. Roy,C,TOR,EDM,2026-02-03,4.532960000000001,2.6,6.964606926338341,0.0,11.3,0.1318,0.0636,0.0354,0.0218,0.0102,0.0316,0.0412,0.0416,0.11,0.253,0.9934,0.4882,53,7.0,2.467039999999999
8478463,A. Beauvillier,L,WSH,PHI,2026-02-03,6.50542,4.3,7.28455109279906,0.0,14.8,0.2272,0.0974,0.051,0.0276,0.0114,0.025,0.1214,0.0538,0.2002,0.1316,2.0816,0.5684,57,17.0,10.49458
8478469,T. Chabot,D,OTT,CAR,2026-02-03,8.58368,6.5,7.43950708431681,1.3,17.6,0.3196,0.1434,0.0724,0.0388,0.0052,0.0446,0.0732,0.3064,0.117,0.4194,1.6122,1.9576,40,8.4,0.18367999999999896
8478500,I. Provorov,D,CBJ,NJD,2026-02-03,7.696159999999999,6.0,6.747397813557461,1.3,15.9,0.265,0.1102,0.049,0.0254,0.0054,0.0262,0.108,0.2372,0.0882,0.2562,2.0578,1.6452,54,1.8,5.896159999999999
8478569,N. Acciari,C,PIT,NYI,2026-02-03,5.58462,3.0,7.054422829374491,0.0,13.0,0.178,0.0788,0.0452,0.0262,0.0104,0.0338,0.0572,0.0704,0.1492,0.2322,1.2928,0.7354,41,3.0,2.58462
8478854,R. Shea,D,PIT,NYI,2026-02-03,5.79456,4.1,6.462746042233131,0.0,13.0,0.1862,0.076,0.0366,0.0168,0.004,0.0304,0.0346,0.1646,0.0738,0.3532,0.998,1.2322,54,3.3,2.49456
8478873,T. Terry,R,ANA,SEA,2026-02-03,10.53978,8.0,9.659677197070303,1.5,23.0,0.427,0.2314,0.1382,0.0814,0.021,0.1068,0.1564,0.028,0.2978,0.686,2.4202,0.2926,44,4.0,6.53978
8478904,S. Lorentz,C,TOR,EDM,2026-02-03,4.71518,2.6,7.513042763594521,0.0,11.3,0.1344,0.0636,0.0344,0.0202,0.0112,0.0344,0.043,0.0594,0.1216,0.2176,1.0092,0.6466,49,-0.5,5.21518
8478911,M. Roy,D,WSH,PHI,2026-02-03,8.12964,5.8,9.917727031452317,1.3,16.4,0.2548,0.1184,0.0652,0.0412,0.0236,0.0502,0.0544,0.3006,0.197,0.2826,1.309,1.9248,54,4.6,3.5296400000000006
8478970,J. Chatfield,D,CAR,OTT,2026-02-03,6.23862,4.3,8.391783272678103,0.0,13.640000000000144,0.1902,0.0834,0.047,0.029,0.0166,0.0372,0.0566,0.1206,0.1612,0.2414,1.3924,0.9494,48,2.5,3.73862
8478975,M. Marchment,L,CBJ,NJD,2026-02-03,7.57782,5.0,8.37763152971053,0.0,18.0,0.2894,0.1362,0.078,0.0438,0.0192,0.0534,0.0874,0.0348,0.309,0.2984,1.7308,0.4024,41,0.0,7.57782
8479026,P. Myers,D,TOR,EDM,2026-02-03,6.6204600000000005,3.0,12.121050589301243,0.0,13.410000000000037,0.1732,0.085,0.0552,0.0388,0.029,0.0436,0.0498,0.152,0.2522,0.127,1.2508,1.1892,26,1.8,4.820460000000001
8479318,A. Matthews,C,TOR,EDM,2026-02-03,14.646220000000001,12.6,10.946400399747855,3.0,29.0,0.6036,0.379,0.2472,0.1414,0.0338,0.099,0.3228,0.164,0.5032,0.4176,3.7992,1.3054,50,5.0,9.646220000000001
8479324,R. Lindgren,D,SEA,ANA,2026-02-03,5.22734,2.8,6.840106324056666,0.0,11.3,0.1342,0.0554,0.0304,0.02,0.01,0.0206,0.0272,0.2566,0.1132,0.114,0.7286,1.7128,54,-0.5,5.72734
8479336,C. Grundstrom,R,PHI,WSH,2026-02-03,5.92994,3.0,7.870134280709574,0.0,14.5,0.2076,0.0928,0.0504,0.0328,0.0188,0.038,0.0512,0.0496,0.2728,0.146,1.2756,0.5358,25,12.8,6.8700600000000005
8479345,J. Chychrun,D,WSH,PHI,2026-02-03,11.926,10.0,8.947779612842506,2.8,23.0,0.5142,0.2884,0.1536,0.0764,0.0156,0.0646,0.2378,0.1852,0.3248,0.4132,3.0892,1.386,55,0.3,11.626
8479359,B. Malenstyn,L,BUF,TBL,2026-02-03,4.9394599999999995,2.6,7.579245668824833,0.0,11.5,0.134,0.0622,0.038,0.0244,0.0118,0.0334,0.037,0.1134,0.1278,0.1748,0.9026,1.0302,54,2.0,2.9394599999999995
8479365,T. Frederic,C,EDM,TOR,2026-02-03,6.5771,1.5,13.954330137631114,0.0,17.120000000000076,0.1794,0.1154,0.082,0.0676,0.03,0.0854,0.0344,0.026,0.244,0.4744,0.92,0.265,54,2.5,4.0771
8479371,D. Fabbro,D,CBJ,NJD,2026-02-03,5.3701,4.1,6.185282207789714,0.0,11.5,0.1452,0.0558,0.0268,0.016,0.0042,0.0218,0.0368,0.2316,0.0664,0.1636,1.027,1.616,48,16.1,10.7299
8479407,J. Bratt,L,NJD,CBJ,2026-02-03,8.6999,6.5,8.530013950164443,1.3,18.5,0.3454,0.1672,0.0894,0.0498,0.0146,0.0634,0.1302,0.032,0.2438,0.4936,2.1848,0.374,55,0.5,8.1999
8479420,T. Thompson,C,BUF,TBL,2026-02-03,13.2125,11.1,10.866499240785876,2.8,27.1,0.5594,0.324,0.1954,0.1212,0.0358,0.1032,0.2674,0.0622,0.5106,0.4734,3.2854,0.639,55,15.0,1.7874999999999996
8479442,T. Stecher,D,TOR,EDM,2026-02-03,5.0418400000000005,3.0,6.37322472649443,0.0,11.5,0.139,0.0534,0.0234,0.0118,0.0058,0.0196,0.04,0.1494,0.0798,0.1778,1.1272,1.1678,43,2.3,2.7418400000000007
8479520,B. Duhaime,R,WSH,PHI,2026-02-03,5.54076,1.5,10.311123053402088,0.0,14.320000000000073,0.16,0.0952,0.06,0.0454,0.017,0.062,0.0354,0.0594,0.1582,0.3652,0.7884,0.6582,57,1.5,4.04076
8479542,B. Hagel,L,TBL,BUF,2026-02-03,13.092459999999999,10.8,10.613138515462804,1.5,27.3,0.5474,0.33,0.2054,0.1236,0.0354,0.1196,0.2178,0.0486,0.5384,0.5214,2.955,0.5732,48,11.0,2.092459999999999
8479638,J. Brazeau,R,PIT,NYI,2026-02-03,8.292860000000001,5.8,9.019186827003862,0.0,19.310000000000038,0.314,0.16,0.0898,0.0564,0.0212,0.061,0.0896,0.0512,0.3554,0.297,1.7644,0.5792,40,29.1,20.80714
8479671,M. Olivier,R,CBJ,NJD,2026-02-03,5.89262,3.0,7.567479602588962,0.0,13.0,0.1888,0.0794,0.0446,0.0292,0.0114,0.0356,0.0664,0.0664,0.1614,0.2434,1.3982,0.7174,41,19.5,13.60738
8479705,J. Viel,L,ANA,SEA,2026-02-03,5.38614,3.0,7.177567965571625,0.0,13.0,0.174,0.076,0.0388,0.0236,0.0114,0.0264,0.0814,0.0388,0.1686,0.1464,1.5784,0.4768,18,4.3,1.0861400000000003
8479996,C. Glass,C,NJD,CBJ,2026-02-03,7.02434,4.5,8.155147672752468,0.0,17.0,0.2564,0.1196,0.0618,0.037,0.0188,0.0402,0.0864,0.055,0.3064,0.1548,1.6994,0.5988,43,1.5,5.52434
8480002,N. Hischier,C,NJD,CBJ,2026-02-03,10.275519999999998,8.0,9.32687304135743,1.5,21.6,0.412,0.2164,0.1212,0.0732,0.0208,0.0712,0.1748,0.09,0.3182,0.4168,2.5664,0.8434,55,3.5,6.775519999999998
8480009,E. Tolvanen,R,SEA,ANA,2026-02-03,8.35912,6.2,8.28463643291605,1.3,18.0,0.308,0.1438,0.0784,0.0458,0.014,0.0558,0.0996,0.1168,0.2176,0.3846,1.8704,1.0424,53,1.3,7.059120000000001
8480015,O. Tippett,R,PHI,WSH,2026-02-03,9.08872,6.5,8.513798961779635,1.5,19.6,0.3746,0.174,0.0952,0.0514,0.017,0.0506,0.1706,0.0478,0.3102,0.2968,2.5802,0.5204,54,14.3,5.21128
8480068,R. Poehling,C,ANA,SEA,2026-02-03,6.091259999999999,4.3,7.266662068130044,0.0,13.5,0.191,0.0824,0.0456,0.0276,0.0102,0.0422,0.0512,0.1348,0.1026,0.3538,1.0944,1.1272,48,8.8,2.7087400000000015
8480188,F. Zetterlund,L,OTT,CAR,2026-02-03,5.77192,3.0,6.746014787531969,0.0,13.5,0.2012,0.0822,0.0444,0.0208,0.01,0.0272,0.0782,0.0362,0.196,0.1778,1.6062,0.4474,55,2.8,2.97192
8480192,J. Kovacevic,D,NJD,CBJ,2026-02-03,5.80586,4.1,6.732590560876252,0.0,12.8,0.1678,0.0668,0.0344,0.0204,0.009,0.028,0.0454,0.1798,0.0948,0.2288,1.205,1.3172,9,0.8,5.00586
8480196,J. Bryson,D,BUF,TBL,2026-02-03,2.916,1.3,5.563891084483951,0.0,8.5,0.085,0.0366,0.0188,0.013,0.0058,0.0186,0.0174,0.0736,0.0712,0.1438,0.3832,0.656,33,1.5,1.416
8480208,D. Batherson,R,OTT,CAR,2026-02-03,9.61538,7.8,9.210689521181354,1.3,21.5,0.3898,0.2074,0.1156,0.0674,0.023,0.0932,0.1078,0.0298,0.3568,0.5402,1.9788,0.3286,52,8.5,1.11538
8480220,N. Cates,L,PHI,WSH,2026-02-03,6.5728,4.5,7.536805169300848,0.0,14.8,0.217,0.0974,0.0506,0.0314,0.012,0.0376,0.075,0.064,0.1828,0.2916,1.5746,0.701,54,2.5,4.0728
8480336,S. Walker,D,CAR,OTT,2026-02-03,7.22744,5.8,6.782347605836787,1.3,14.5,0.242,0.091,0.041,0.0206,0.007,0.022,0.1068,0.2168,0.089,0.187,2.0824,1.5398,55,4.6,2.62744
8480796,M. Fehérváry,D,WSH,PHI,2026-02-03,6.758320000000001,5.0,6.336097440664877,1.3,14.2,0.2158,0.082,0.0362,0.019,0.0048,0.0268,0.0382,0.3186,0.0744,0.2828,1.0658,2.0474,56,1.8,4.958320000000001
8480801,B. Tkachuk,L,OTT,CAR,2026-02-03,12.46458,10.0,9.605187943169046,2.8,25.620000000000076,0.5462,0.3018,0.1746,0.1076,0.018,0.0938,0.3118,0.026,0.3642,0.5716,3.659,0.2686,35,6.8,5.66458
8480802,R. McLeod,C,BUF,TBL,2026-02-03,6.60998,4.5,8.104952708042163,0.0,16.5,0.2396,0.1174,0.0678,0.0394,0.0142,0.0648,0.0514,0.0354,0.1904,0.4716,1.2074,0.3836,55,9.3,2.6900200000000005
8480803,E. Bouchard,D,EDM,TOR,2026-02-03,12.849120000000001,11.0,9.54631380301318,2.8,25.6,0.552,0.3136,0.1846,0.1044,0.012,0.1142,0.2036,0.1716,0.2662,0.7754,2.8044,1.3454,56,3.3,9.549120000000002
8480806,I. Lundestrom,C,CBJ,NJD,2026-02-03,4.216139999999999,1.5,8.314743622048727,0.0,10.0,0.1164,0.0596,0.0332,0.0268,0.018,0.0334,0.0394,0.0374,0.1628,0.1364,0.8984,0.4398,40,0.0,4.216139999999999
8480807,M. Samuelsson,D,BUF,TBL,2026-02-03,8.7575,7.199999999999999,7.361005892539415,1.3,18.0,0.3402,0.155,0.0766,0.0384,0.0044,0.0472,0.0574,0.333,0.1574,0.4194,1.371,2.093,53,22.0,13.2425
8480817,K. Miller,D,CAR,OTT,2026-02-03,6.70328,5.0,6.900653682195623,0.0,14.310000000000038,0.229,0.0886,0.0438,0.0224,0.007,0.0348,0.0634,0.1364,0.094,0.3682,1.572,1.0616,47,8.3,1.5967200000000004
8480829,J. Kotkaniemi,C,CAR,OTT,2026-02-03,4.80896,1.5,8.30156080013873,0.0,11.5,0.1362,0.0662,0.0374,0.0266,0.0158,0.037,0.0432,0.037,0.1584,0.2086,1.0742,0.4382,34,-0.5,5.30896
8480830,A. Svechnikov,R,CAR,OTT,2026-02-03,10.14316,8.0,9.547947068056043,1.5,22.0,0.4176,0.2118,0.1256,0.077,0.0238,0.087,0.1606,0.022,0.3642,0.4842,2.5666,0.2012,55,7.5,2.64316
8480834,T. Emberson,D,EDM,TOR,2026-02-03,6.1193800000000005,3.0,9.465176301348011,0.0,12.9,0.1634,0.0744,0.0472,0.033,0.0224,0.039,0.0228,0.249,0.192,0.176,0.634,1.6926,51,6.8,0.6806199999999993
8480839,R. Dahlin,D,BUF,TBL,2026-02-03,10.906479999999998,9.3,8.595555247312415,1.5,22.3,0.4598,0.2394,0.1302,0.0714,0.0102,0.082,0.162,0.177,0.2026,0.6306,2.479,1.3056,51,19.8,8.893520000000002
8480873,R. Sandin,D,WSH,PHI,2026-02-03,6.744579999999999,4.9,7.1384958236031775,1.3,14.210000000000038,0.206,0.088,0.0466,0.0262,0.006,0.038,0.0466,0.2284,0.0864,0.3364,1.2304,1.5966,50,1.8,4.944579999999999
8480876,C. Douglas,C,TBL,BUF,2026-02-03,4.73572,1.3,11.391745611696217,0.0,11.5,0.1308,0.0752,0.0468,0.0372,0.0296,0.0434,0.0354,0.0298,0.2704,0.1234,0.775,0.2874,27,1.5,3.2357199999999997
8480980,C. Dewar,C,PIT,NYI,2026-02-03,6.307980000000001,3.0,8.015175751011329,0.0,15.8,0.2138,0.1042,0.0624,0.0368,0.0156,0.0404,0.0696,0.0486,0.2516,0.1958,1.491,0.5136,54,4.3,2.0079800000000008
8480995,P. Holmberg,R,TBL,BUF,2026-02-03,5.48194,3.0,7.38438567765796,0.0,13.4,0.1812,0.0832,0.041,0.0238,0.0132,0.032,0.0622,0.0466,0.1878,0.1696,1.4108,0.5208,46,0.0,5.48194
8481032,P. Cotter,L,NJD,CBJ,2026-02-03,3.6495,1.5,6.526691332520636,0.0,10.0,0.1042,0.049,0.028,0.017,0.0108,0.0256,0.0406,0.0256,0.1138,0.1376,0.9222,0.335,52,-0.5,4.1495
8481056,S. Stastney,D,EDM,TOR,2026-02-03,4.833880000000001,2.8,6.608933359143516,0.0,11.210000000000036,0.1318,0.054,0.0264,0.0182,0.0084,0.026,0.0394,0.1304,0.1,0.165,1.016,1.0476,55,0.0,4.833880000000001
