season,player_id,player_name,team,game_id,game_date,opponent,home_road,decision,shots_against,saves,goals_against,sv_pct,toi,toi_seconds,dk_fpts,goals,assists,source,goalie_sv_pct_last5,goalie_sv_pct_last10,goalie_goals_against_last5,goalie_goals_against_last10,goalie_saves_last5,goalie_saves_last10,goalie_shots_against_last5,goalie_shots_against_last10,is_win,goalie_win_rate_last5,goalie_win_rate_last10,goalie_dk_fpts_ewm,goalie_fpts_season_avg,goalie_starts,is_home,team_goals_per_game_last10,team_fpts_per_game_last10,opp_goals_per_game_last10,opp_shots_per_game_last10,opp_fpts_per_game_last10,is_shutout
2022,8476899,M. Murray,TOR,2022021160,2023-03-25,CAR,R,L,27,23,4,0.851852,58:44,3524,2.099999999999998,0,0,historical,0.8328588,0.8553611999999999,2.2,2.5,18.6,20.2,20.8,22.7,0,0.6,0.4,9.878219055436942,7.314285714285714,25,0,3.6,127.72999999999999,2.5,32.3,101.94,0
2022,8470860,J. Halak,NYR,2022021156,2023-03-25,FLA,R,W,34,31,3,0.911765,59:41,3581,17.2,0,0,historical,0.9032292,0.8467964,2.4,2.7,22.6,19.5,25.0,22.2,1,0.6,0.4,9.221467818035677,6.6625,22,0,3.7,140.87,4.0,38.8,142.72,0
2022,8475831,P. Grubauer,SEA,2022021152,2023-03-25,NSH,R,W,16,14,2,0.875,60:00,3600,8.799999999999999,0,0,historical,0.9098957999999999,0.8301297,2.0,2.9,21.4,18.3,23.4,21.2,1,0.6,0.4,8.44397494731547,0.0,33,0,3.6,131.9,2.2,26.7,95.22999999999999,0
2022,8471774,A. Stalock,CHI,2022021155,2023-03-25,MIN,R,L,24,22,2,0.916667,59:47,3587,8.399999999999999,0,0,historical,0.891304,0.891304,5.0,5.0,41.0,41.0,46.0,46.0,0,0.0,0.0,11.2,11.2,22,0,2.4,94.49,3.7,31.0,134.32,0
2022,8475683,S. Bobrovsky,FLA,2022021156,2023-03-25,NYR,H,L,42,38,4,0.904762,58:22,3502,12.599999999999998,0,0,historical,0.8811359999999999,0.8811359999999999,4.5,4.5,34.0,34.0,38.5,38.5,0,0.0,0.0,7.913621954876922,8.049999999999999,49,1,4.0,142.72,3.7,30.6,140.87,0
2022,8479394,C. Hart,PHI,2022021150,2023-03-25,DET,H,W,29,29,0,1.0,60:00,3600,28.299999999999997,0,0,historical,0.8652016666666666,0.8652016666666666,5.333333333333333,5.333333333333333,34.333333333333336,34.333333333333336,39.666666666666664,39.666666666666664,1,0.0,0.0,5.044184832660957,5.366666666666666,52,1,3.1,121.68999999999998,2.1,29.6,98.64,1
2022,8476999,L. Ullmark,BOS,2022021151,2023-03-25,TBL,H,W,27,26,1,0.962963,60:00,3600,20.7,0,0,historical,0.89195675,0.89195675,4.25,4.25,34.5,34.5,38.75,38.75,1,0.25,0.25,11.26571462572628,10.774999999999999,44,1,3.4,128.99,2.7,31.7,112.86999999999998,0
2022,8476883,A. Vasilevskiy,TBL,2022021151,2023-03-25,BOS,R,L,34,32,2,0.941176,59:01,3541,15.399999999999999,0,0,historical,0.9089141999999999,0.9089141999999999,3.6,3.6,36.0,36.0,39.6,39.6,0,0.4,0.4,16.136757269701317,15.0,55,0,2.7,112.86999999999998,3.4,31.8,128.99,0
2022,8477424,J. Saros,NSH,2022021152,2023-03-25,SEA,H,L,39,32,7,0.820513,59:50,3590,-2.1000000000000014,0,0,historical,0.92232,0.9171506666666667,2.8,3.1666666666666665,32.4,33.833333333333336,35.2,37.0,0,0.6,0.5,16.641051747374153,15.6,56,1,2.2,95.22999999999999,3.6,32.1,131.9,0
2022,8477968,A. Nedeljkovic,DET,2022021150,2023-03-25,PHI,R,L,21,19,2,0.904762,57:13,3433,6.299999999999999,0,0,historical,0.9231263999999999,0.9111291428571429,2.8,3.2857142857142856,32.6,33.0,35.4,36.285714285714285,0,0.6,0.42857142857142855,14.625943567322341,14.171428571428569,11,0,2.1,98.64,3.1,28.8,121.68999999999998,0
2022,8478039,K. Kahkonen,SJS,2022021153,2023-03-25,CGY,R,L,29,25,4,0.862069,59:09,3549,3.5,0,0,historical,0.918622,0.898589375,2.8,3.75,31.6,32.625,34.4,36.375,0,0.6,0.375,11.617183508946237,11.962499999999999,33,0,2.3,99.15,3.5,35.0,130.57,0
2022,8476914,J. Korpisalo,LAK,2022021154,2023-03-25,WPG,H,W,26,25,1,0.961538,60:00,3600,20.0,0,0,historical,0.9011006,0.8970366666666667,3.2,3.6666666666666665,29.2,31.555555555555557,32.4,35.22222222222222,1,0.4,0.3333333333333333,10.694923551456023,11.255555555555553,33,1,4.0,149.5,2.2,30.9,100.67999999999999,0
2022,8476945,C. Hellebuyck,WPG,2022021154,2023-03-25,LAK,R,L,28,25,3,0.892857,59:55,3595,7.0,0,0,historical,0.8952254,0.9020697999999999,3.2,3.4,24.4,30.2,27.6,33.6,0,0.4,0.4,11.325761967305635,11.639999999999999,57,0,2.2,100.67999999999999,4.0,35.1,149.5,0
2022,8479406,F. Gustavsson,MIN,2022021155,2023-03-25,CHI,H,W,23,22,1,0.956522,60:00,3600,17.9,0,0,historical,0.8739291999999999,0.8981246,3.8,3.3,24.4,28.4,28.2,31.7,1,0.2,0.4,10.079599848018775,10.772727272727272,34,1,3.7,134.32,2.4,25.0,94.49,0
2022,8474593,J. Markstrom,CGY,2022021153,2023-03-25,SJS,H,W,31,28,3,0.903226,60:00,3600,15.099999999999998,0,0,historical,0.8922625999999999,0.9076945000000001,3.2,3.0,24.6,28.6,27.8,31.6,1,0.2,0.4,10.942418265726994,11.274999999999999,52,1,3.5,130.57,2.3,28.4,99.15,0
2022,8480947,K. Lankinen,NSH,2022021167,2023-03-26,TOR,H,L,34,31,3,0.911765,58:44,3524,11.2,0,0,historical,0.9025142,0.9105680999999999,2.6,2.7,23.6,27.6,26.2,30.3,0,0.2,0.4,10.02839094500642,10.676923076923076,17,1,2.3,95.27000000000001,3.8,29.4,131.38000000000002,0
2022,8476412,J. Binnington,STL,2022021169,2023-03-26,LAK,R,L,14,12,2,0.857143,42:31,2551,1.3999999999999986,0,0,historical,0.91347,0.9072853000000001,2.4,2.8,25.2,27.2,27.6,30.0,0,0.2,0.3,10.580156484705073,10.964285714285714,54,0,4.3,139.65,4.4,34.9,155.82,0
2022,8480981,J. Hofer,STL,2022021169,2023-03-26,LAK,R,,17,12,5,0.705882,15:50,950,-9.100000000000001,0,0,historical,0.9239964,0.9096109,2.2,2.7,27.0,25.7,29.2,28.4,0,0.2,0.3,12.442310981568848,12.026666666666666,5,0,4.3,139.65,4.4,34.9,155.82,0
2022,8477831,P. Copley,LAK,2022021169,2023-03-26,STL,H,W,22,16,6,0.727273,59:05,3545,-3.8000000000000007,0,0,historical,0.947376,0.9106526,1.6,2.7,28.6,26.5,30.2,29.2,1,0.4,0.3,13.743431847951012,12.7875,33,1,4.4,155.82,4.3,26.4,139.65,0
2022,8475852,P. Mrazek,CHI,2022021168,2023-03-26,VAN,H,L,30,27,3,0.9,58:22,3502,8.399999999999999,0,0,historical,0.9437861999999999,0.9180244,1.8,2.5,30.2,27.4,32.0,29.9,0,0.6,0.4,14.944795795627533,13.499999999999998,34,1,2.1,90.12,3.6,28.1,126.5,0
2022,8479361,J. Woll,TOR,2022021167,2023-03-26,NSH,R,W,25,23,2,0.92,59:55,3595,15.099999999999998,0,0,historical,0.9647058,0.93361,1.2,1.9,31.0,27.3,32.2,29.2,1,0.8,0.5,15.770283369903375,14.016666666666666,4,0,3.8,131.38000000000002,2.3,25.2,95.27000000000001,0
2022,8480280,J. Swayman,BOS,2022021166,2023-03-26,CAR,R,W,37,34,3,0.918919,65:00,3900,19.299999999999997,0,0,historical,0.9546047999999999,0.9340373999999999,1.8,2.1,32.8,29.0,34.6,31.1,1,0.8,0.5,15.228410974825971,13.831578947368419,32,0,3.5,133.82,2.5,32.1,102.62,0
2022,8480420,C. Delia,VAN,2022021168,2023-03-26,CHI,R,W,31,29,2,0.935484,60:00,3600,19.299999999999997,0,0,historical,0.9488906,0.9364435,2.0,2.1,34.2,30.6,36.2,32.7,1,0.8,0.5,16.34462952590318,14.454999999999998,17,0,3.6,126.5,2.1,26.0,90.12,0
2022,8480382,A. Georgiev,COL,2022021165,2023-03-26,ARI,R,W,30,27,3,0.9,65:00,3900,14.399999999999999,0,0,historical,0.946445,0.9469104999999999,2.2,1.9,36.8,32.7,39.0,34.6,1,0.8,0.6,17.67742333937442,15.185714285714285,54,0,3.7,133.29999999999998,3.0,25.4,118.43999999999998,0
2022,8478971,C. Ingram,ARI,2022021165,2023-03-26,COL,H,O,32,29,3,0.90625,65:00,3900,9.799999999999997,0,0,historical,0.9442014000000001,0.9439938,2.2,2.0,35.4,32.8,37.6,34.8,0,0.8,0.7,17.903845696282367,15.404545454545454,27,1,3.0,118.43999999999998,3.7,31.3,133.29999999999998,0
2022,8475883,F. Andersen,CAR,2022021166,2023-03-26,BOS,H,O,38,35,3,0.921053,64:55,3895,14.0,0,0,historical,0.9379647999999999,0.9513353,2.4,1.8,35.4,33.2,37.8,35.0,0,0.8,0.8,18.03800914307428,15.57391304347826,29,1,2.5,102.62,3.5,32.8,133.82,0
2022,8475789,J. Campbell,EDM,2022021175,2023-03-27,ARI,R,W,33,29,4,0.878788,59:57,3597,12.299999999999997,0,0,historical,0.9326008,0.9436028000000001,2.2,2.0,32.4,32.6,34.6,34.6,1,0.8,0.8,16.659042310241496,15.070833333333333,34,0,4.3,140.14000000000001,3.0,24.4,116.71,0
2022,8478872,K. Vejmelka,ARI,2022021175,2023-03-27,EDM,H,L,29,24,5,0.827586,57:15,3435,-0.7000000000000028,0,0,historical,0.9154578000000001,0.9321742000000001,2.8,2.4,31.8,33.0,34.6,35.4,0,0.6,0.7,15.819212054181603,14.776,47,1,3.0,116.71,4.3,31.3,140.14000000000001,0
2022,8477992,J. Johansson,COL,2022021174,2023-03-27,ANA,R,W,30,29,1,0.966667,59:42,3582,22.799999999999997,0,0,historical,0.9074868,0.9269659000000001,2.8,2.5,27.4,32.1,30.2,34.6,1,0.4,0.6,15.13112076362815,14.530769230769229,3,0,4.0,142.26999999999998,2.7,25.1,101.92,0
2022,8476434,J. Gibson,ANA,2022021174,2023-03-27,COL,H,L,44,39,5,0.886364,60:00,3600,9.799999999999997,0,0,historical,0.8887368,0.9164691000000001,3.4,2.8,26.8,31.1,30.2,33.9,0,0.2,0.5,13.86992931380146,14.044444444444444,51,1,2.7,101.92,4.0,32.7,142.26999999999998,0
2022,8475831,P. Grubauer,SEA,2022021173,2023-03-27,MIN,R,L,13,9,4,0.692308,40:42,2442,-7.7,0,0,historical,0.8740537999999999,0.9060093,3.8,3.1,26.0,30.7,29.8,33.8,0,0.0,0.4,12.925818734391212,13.667857142857143,34,0,3.4,127.79,4.2,29.0,139.61,0
2022,8474889,M. Jones,SEA,2022021173,2023-03-27,MIN,R,,7,6,1,0.857143,19:10,1150,0.6999999999999993,0,0,historical,0.8720104,0.9023056,3.8,3.0,25.6,29.0,29.4,32.0,0,0.0,0.4,11.94807065113439,13.268965517241378,44,0,3.4,127.79,4.2,29.0,139.61,0
2022,8477970,V. Vanecek,NJD,2022021172,2023-03-27,NYI,R,L,34,31,3,0.911765,57:14,3434,11.2,0,0,historical,0.8805818000000001,0.8980197999999999,3.6,3.2,27.2,29.5,30.8,32.7,0,0.2,0.4,12.921054357141646,13.586666666666666,47,0,2.8,119.50999999999999,3.6,30.8,129.2,0
2022,8478009,I. Sorokin,NYI,2022021172,2023-03-27,NJD,H,W,31,30,1,0.967742,60:00,3600,23.5,0,0,historical,0.873719,0.8906029,4.0,3.4,28.8,28.1,32.8,31.5,1,0.2,0.3,12.39368716014081,13.374193548387096,55,1,3.6,129.2,2.8,33.7,119.50999999999999,0
2022,8470594,M. Fleury,MIN,2022021173,2023-03-27,SEA,H,W,36,35,1,0.972222,60:00,3600,27.0,0,0,historical,0.8999689999999999,0.8943529,3.2,3.3,31.2,29.0,34.4,32.3,1,0.4,0.3,13.934650987791935,13.8875,43,1,4.2,139.61,3.4,32.2,127.79,0
2022,8477480,E. Comrie,BUF,2022021171,2023-03-27,MTL,H,O,41,38,3,0.926829,64:42,3882,16.099999999999998,0,0,historical,0.8989838000000001,0.8865188000000002,3.2,3.5,31.0,28.5,34.2,32.0,0,0.4,0.2,12.954335390056862,13.551515151515149,19,1,2.8,108.82000000000001,3.8,26.6,133.06,0
2022,8475683,S. Bobrovsky,FLA,2022021170,2023-03-27,OTT,R,L,26,22,4,0.846154,59:14,3554,1.3999999999999986,0,0,historical,0.9223634,0.8971869000000001,2.6,3.2,32.6,29.1,35.2,32.3,0,0.6,0.3,13.9394540035778,13.86470588235294,50,0,3.8,136.9,3.2,32.3,128.95999999999998,0
2022,8481544,M. Sogaard,OTT,2022021170,2023-03-27,FLA,H,W,34,32,2,0.941176,59:40,3580,21.4,0,0,historical,0.9266492,0.9036155000000001,2.4,3.0,32.4,29.8,34.8,32.8,1,0.6,0.4,14.956235008850578,14.199999999999998,15,1,3.2,128.95999999999998,3.8,38.0,136.9,0
2022,8474596,J. Allen,MTL,2022021171,2023-03-27,BUF,R,W,33,30,3,0.909091,65:00,3900,16.5,0,0,historical,0.9384138,0.9060664,2.0,3.0,32.8,30.8,34.8,33.8,1,0.6,0.4,14.994768672304039,15.399999999999999,42,0,3.8,133.06,2.8,30.7,108.82000000000001,0
2022,8477967,T. Demko,VAN,2022021181,2023-03-28,STL,R,O,31,25,6,0.806452,58:43,3523,-3.5,0,0,historical,0.9205566,0.9102628000000001,2.6,2.9,31.2,31.2,33.8,34.1,0,0.6,0.5,14.882769190058927,14.549999999999999,27,0,3.8,130.42,4.5,26.5,142.65,0
2022,8471774,A. Stalock,CHI,2022021182,2023-03-28,DAL,H,L,30,26,4,0.866667,56:23,3383,4.199999999999999,0,0,historical,0.9300803999999999,0.9145321000000001,2.6,2.9,34.0,32.5,36.6,35.4,0,0.6,0.5,14.685995947613389,13.899999999999999,23,1,1.9,86.6,4.0,30.6,137.79000000000002,0
2022,8475852,P. Mrazek,CHI,2022021182,2023-03-28,DAL,H,,3,3,0,1.0,03:37,217,4.1,0,0,historical,0.9296637999999999,0.9260135999999999,2.6,2.6,33.6,33.1,36.2,35.7,0,0.6,0.6,15.383184525355958,16.125,35,1,1.9,86.6,4.0,30.6,137.79000000000002,1
2022,8479979,J. Oettinger,DAL,2022021182,2023-03-28,CHI,R,W,18,17,1,0.944444,59:00,3540,14.399999999999999,0,0,historical,0.9267606,0.9267049,2.6,2.5,31.8,32.1,34.4,34.6,1,0.6,0.6,15.718750819971527,16.759999999999998,56,0,4.0,137.79000000000002,1.9,25.8,86.6,0
2022,8476945,C. Hellebuyck,WPG,2022021185,2023-03-28,SJS,R,L,30,27,3,0.9,60:00,3600,8.399999999999999,0,0,historical,0.9185254,0.9284696,2.8,2.4,30.8,31.8,33.6,34.2,0,0.6,0.6,15.093403916918097,15.366666666666665,58,0,2.0,97.08,2.3,29.0,100.59,0
2022,8476412,J. Binnington,STL,2022021181,2023-03-28,VAN,H,W,37,32,5,0.864865,60:12,3612,10.899999999999999,0,0,historical,0.9296177999999999,0.9250871999999999,2.4,2.5,31.0,31.1,33.4,33.6,1,0.4,0.5,15.119536874378444,15.37142857142857,55,1,4.5,142.65,3.8,28.4,130.42,0
2022,8476914,J. Korpisalo,LAK,2022021183,2023-03-28,CGY,R,L,32,30,2,0.9375,58:20,3500,14.0,0,0,historical,0.9326654,0.9313728999999998,2.0,2.3,28.0,31.0,30.0,33.3,0,0.6,0.6,15.117875355093043,15.337499999999999,34,0,4.1,150.29,3.7,35.6,135.06,0
2022,8471734,J. Quick,VGK,2022021184,2023-03-28,EDM,H,L,34,28,6,0.823529,40:00,2400,-1.4000000000000021,0,0,historical,0.9179033999999999,0.9237835999999999,2.4,2.5,27.2,30.4,29.6,32.9,0,0.4,0.5,14.42890017849431,14.41111111111111,39,1,4.2,145.73,4.7,31.5,146.17000000000002,0
2022,8476316,L. Brossoit,VGK,2022021184,2023-03-28,EDM,H,,5,4,1,0.8,20:00,1200,-0.7000000000000002,0,0,historical,0.909378,0.9180693,2.6,2.6,26.4,29.1,29.0,31.7,0,0.4,0.5,14.307854477691382,14.27,5,1,4.2,145.73,4.7,31.5,146.17000000000002,0
2022,8479973,S. Skinner,EDM,2022021184,2023-03-28,VGK,R,W,22,18,4,0.818182,60:00,3600,4.600000000000001,0,0,historical,0.8832242000000001,0.9008747999999999,3.2,3.0,25.0,27.9,28.2,30.9,1,0.4,0.5,12.50590605357814,12.336363636363636,45,0,4.7,146.17000000000002,4.2,28.4,145.73,0
2022,8473503,J. Reimer,SJS,2022021185,2023-03-28,WPG,H,W,41,41,0,1.0,60:00,3600,36.7,0,0,historical,0.8590916,0.8943546999999998,4.2,3.3,25.0,28.0,29.2,31.3,1,0.4,0.4,11.272661424481587,11.133333333333333,38,1,2.3,100.59,2.0,30.2,97.08,1
2022,8474593,J. Markstrom,CGY,2022021183,2023-03-28,LAK,H,W,33,32,1,0.969697,60:00,3600,24.9,0,0,historical,0.854402,0.8935337000000001,4.4,3.2,25.6,26.8,30.0,30.0,1,0.2,0.4,10.971438360882237,10.869230769230768,53,1,3.7,135.06,4.1,34.4,150.29,0
2022,8479193,C. DeSmith,PIT,2022021180,2023-03-28,DET,R,L,24,18,6,0.75,57:52,3472,-8.4,0,0,historical,0.8655742,0.8917388,4.2,3.3,28.0,27.6,32.2,30.9,0,0.4,0.4,12.144257027453397,11.87142857142857,37,0,3.0,131.48999999999998,2.7,29.5,110.50999999999999,0
2022,8474636,M. Hutchinson,CBJ,2022021176,2023-03-28,NYR,R,L,35,30,5,0.857143,59:03,3543,3.5,0,0,historical,0.8786693999999999,0.8940237,3.8,3.2,27.6,27.0,31.4,30.2,0,0.2,0.3,12.1825854488906,11.919999999999998,9,0,3.5,127.69000000000001,4.0,30.9,145.45,0
2022,8476883,A. Vasilevskiy,TBL,2022021179,2023-03-28,CAR,R,W,31,31,0,1.0,59:41,3581,29.7,0,0,historical,0.9081566000000001,0.8956904,3.2,3.2,30.2,27.6,33.4,30.8,1,0.2,0.3,12.217651665019279,11.962499999999999,56,0,2.8,112.33,2.4,32.3,101.58,1
2022,8478048,I. Shesterkin,NYR,2022021176,2023-03-28,CBJ,H,W,30,28,2,0.933333,60:00,3600,18.599999999999998,0,0,historical,0.9140539999999999,0.8865728,2.4,3.3,27.2,26.1,29.6,29.4,1,0.2,0.3,11.30979987484706,11.341176470588234,53,1,4.0,145.45,3.5,34.2,127.69000000000001,0
2022,8478433,F. Sandstrom,PHI,2022021177,2023-03-28,MTL,H,W,29,27,2,0.931034,60:00,3600,17.9,0,0,historical,0.9288612,0.8916316,2.0,3.2,28.6,27.1,30.6,30.3,1,0.4,0.3,12.507968018292914,12.133333333333333,15,1,3.1,120.95,3.7,26.9,130.52,0
2022,8480051,C. Primeau,MTL,2022021177,2023-03-28,PHI,R,L,26,24,2,0.923077,58:49,3529,9.799999999999997,0,0,historical,0.9200699999999999,0.8928221000000001,2.0,3.1,25.0,26.5,27.0,29.6,0,0.4,0.4,12.490545647953997,12.142105263157893,2,0,3.7,130.52,3.1,27.8,120.95,0
2022,8477968,A. Nedeljkovic,DET,2022021180,2023-03-28,PIT,H,W,39,35,4,0.897436,60:00,3600,16.5,0,0,historical,0.9102216000000001,0.8944455,2.6,3.2,28.4,28.0,31.0,31.2,1,0.4,0.3,12.616900750014826,12.234999999999998,12,1,2.7,110.50999999999999,3.0,39.0,131.48999999999998,0
2022,8477424,J. Saros,NSH,2022021178,2023-03-28,BOS,R,W,36,35,1,0.972222,60:00,3600,27.0,0,0,historical,0.9268881999999999,0.9175224,2.0,2.6,28.0,29.1,30.0,31.7,1,0.6,0.4,14.04589291861409,13.066666666666666,57,0,2.4,96.58,3.3,32.6,129.48,0
2022,8481611,P. Kochetkov,CAR,2022021179,2023-03-28,TBL,H,L,20,17,3,0.85,57:42,3462,1.3999999999999986,0,0,historical,0.9513326,0.9326933000000001,1.6,2.0,31.6,29.4,33.2,31.4,0,0.8,0.5,15.128789402560914,13.7,24,1,2.4,101.58,2.8,30.1,112.33,0
2022,8476999,L. Ullmark,BOS,2022021178,2023-03-28,NSH,H,L,22,21,1,0.954545,57:57,3477,11.2,0,0,historical,0.9409988,0.9349299999999999,2.0,2.0,31.8,30.2,33.8,32.2,0,0.8,0.6,15.477272377122103,13.943478260869565,45,1,3.3,129.48,2.4,24.5,96.58,0
2022,8479406,F. Gustavsson,MIN,2022021188,2023-03-29,COL,R,W,44,42,2,0.954545,59:58,3598,28.4,0,0,historical,0.9531498,0.9366099,1.8,1.9,33.6,29.3,35.4,31.2,1,0.8,0.6,16.030263354778075,14.283333333333331,35,0,4.2,138.74,3.9,32.7,140.86,0
2022,8480382,A. Georgiev,COL,2022021188,2023-03-29,MIN,H,L,28,25,3,0.892857,57:51,3471,7.0,0,0,historical,0.9602204000000001,0.9352210000000001,1.4,2.0,32.4,30.4,33.8,32.4,0,1.0,0.7,16.59524523834691,14.623999999999999,55,1,3.9,140.86,4.2,29.6,138.74,0
2022,8478009,I. Sorokin,NYI,2022021187,2023-03-29,WSH,R,W,26,25,1,0.961538,65:00,3900,20.0,0,0,historical,0.9515248,0.9392065,1.6,1.8,30.6,29.3,32.2,31.1,1,1.0,0.8,16.7040859713286,14.749999999999998,56,0,3.4,120.93999999999998,3.5,31.4,125.09,0
2022,8479312,A. Lyon,FLA,2022021186,2023-03-29,TOR,R,W,40,38,2,0.95,60:23,3623,25.599999999999994,0,0,historical,0.9445804000000001,0.9479565000000001,1.8,1.7,29.6,30.6,31.4,32.3,1,1.0,0.9,16.97891016153759,14.944444444444443,8,0,3.9,137.4,3.6,30.9,130.04000000000002,0
2022,8478492,I. Samsonov,TOR,2022021186,2023-03-29,FLA,H,O,29,26,3,0.896552,61:33,3693,7.699999999999999,0,0,historical,0.922335,0.9316669,2.2,2.1,27.0,29.4,29.2,31.5,0,0.8,0.8,15.330317921963225,14.310714285714283,37,1,3.6,130.04000000000002,3.9,37.5,137.4,0
2022,8475311,D. Kuemper,WSH,2022021187,2023-03-29,NYI,H,O,29,28,1,0.965517,65:00,3900,16.099999999999998,0,0,historical,0.8992316,0.9261906999999999,2.6,2.2,24.8,29.2,27.4,31.4,0,0.6,0.7,14.169623896529922,13.86551724137931,51,1,3.5,125.09,3.4,29.8,120.93999999999998,0
2022,8474889,M. Jones,SEA,2022021198,2023-03-30,ANA,H,W,19,18,1,0.947368,60:00,3600,15.100000000000001,0,0,historical,0.8861004000000001,0.9231603999999999,3.0,2.2,23.8,28.1,26.8,30.3,1,0.4,0.7,13.514128917767154,13.613333333333333,45,1,3.3,126.16,2.6,24.8,100.22,0
2022,8478433,F. Sandstrom,PHI,2022021193,2023-03-30,OTT,R,O,46,41,5,0.891304,61:36,3696,11.2,0,0,historical,0.8826748,0.9170997999999999,3.2,2.4,25.6,28.1,28.8,30.5,0,0.4,0.7,14.112492639851666,13.841935483870966,16,0,3.3,118.05,3.5,34.9,136.62,0
2022,8480843,L. Dostal,ANA,2022021198,2023-03-30,SEA,R,L,38,35,3,0.921053,59:55,3595,14.0,0,0,historical,0.8889248000000001,0.9167525999999999,3.0,2.4,25.8,27.7,28.8,30.1,0,0.4,0.7,14.95224440681222,14.165624999999999,14,0,2.6,100.22,3.3,33.0,126.16,0
2022,8473503,J. Reimer,SJS,2022021199,2023-03-30,VGK,H,W,26,23,3,0.884615,60:50,3650,11.599999999999998,0,0,historical,0.9211364,0.9217356999999999,2.2,2.2,27.8,27.4,30.0,29.6,1,0.4,0.6,15.222541587242226,14.287878787878785,39,1,2.7,110.50999999999999,4.1,28.9,143.38,0
2022,8476316,L. Brossoit,VGK,2022021199,2023-03-30,SJS,R,O,25,21,4,0.84,60:50,3650,0.6999999999999993,0,0,historical,0.922565,0.9108983,2.4,2.5,29.2,27.0,31.6,29.5,0,0.4,0.5,14.188902769206539,13.95,6,0,4.1,143.38,2.7,30.2,110.50999999999999,0
2022,8479973,S. Skinner,EDM,2022021197,2023-03-30,LAK,H,W,43,43,0,1.0,59:54,3594,38.099999999999994,0,0,historical,0.9412518000000001,0.9136761,1.8,2.4,30.4,27.1,32.2,29.5,1,0.6,0.5,15.254647414746204,14.322857142857142,46,1,4.6,147.03,3.7,34.6,142.76999999999998,1
2022,8476412,J. Binnington,STL,2022021196,2023-03-30,CHI,R,W,33,30,3,0.909091,60:00,3600,16.5,0,0,historical,0.9400396000000001,0.9113572,1.6,2.4,27.0,26.3,28.6,28.7,1,0.4,0.4,14.509861566969956,14.1,56,0,4.5,142.65,1.9,26.7,86.0,0
2022,8475852,P. Mrazek,CHI,2022021196,2023-03-30,STL,H,L,28,24,4,0.857143,57:31,3451,2.799999999999997,0,0,historical,0.9387424,0.9138335999999999,1.8,2.4,31.0,28.4,32.8,30.8,0,0.4,0.4,16.188840680129815,14.656756756756755,36,1,1.9,86.0,4.5,27.0,142.65,0
2022,8477968,A. Nedeljkovic,DET,2022021195,2023-03-30,CAR,H,W,33,31,2,0.939394,59:44,3584,20.7,0,0,historical,0.916421,0.9187787000000001,2.4,2.3,29.6,28.7,32.0,31.0,1,0.6,0.5,15.574496473349315,14.502631578947366,13,1,2.6,107.58,2.6,32.3,105.74000000000001,0
2022,8475311,D. Kuemper,WSH,2022021194,2023-03-30,TBL,R,L,33,29,4,0.878788,59:21,3561,6.299999999999997,0,0,historical,0.8735638,0.8980644,2.6,2.5,26.6,27.9,29.2,30.4,0,0.6,0.5,13.348665870488915,13.843589743589742,52,0,3.4,124.67,3.0,29.8,114.34,0
2022,8476883,A. Vasilevskiy,TBL,2022021194,2023-03-30,WSH,H,W,31,30,1,0.967742,60:00,3600,23.5,0,0,historical,0.8643046,0.9027782,2.8,2.3,24.6,27.5,27.4,29.8,1,0.6,0.6,13.610608364239203,13.91,57,1,3.0,114.34,3.4,32.3,124.67,0
2022,8476914,J. Korpisalo,LAK,2022021197,2023-03-30,EDM,R,L,37,35,2,0.945946,57:17,3437,17.5,0,0,historical,0.8709714,0.9055055000000001,2.8,2.2,27.6,27.3,30.4,29.5,0,0.8,0.6,14.374345488266638,14.126829268292681,35,0,3.7,142.76999999999998,4.6,33.0,147.03,0
2022,8475660,C. Talbot,OTT,2022021193,2023-03-30,PHI,H,W,11,7,4,0.636364,61:36,3696,-3.1000000000000014,0,0,historical,0.8663974,0.9025699000000001,2.8,2.3,23.6,27.3,26.4,29.6,1,0.8,0.6,14.900014968244859,14.283333333333333,33,1,3.5,136.62,3.3,25.4,118.05,0
2022,8475883,F. Andersen,CAR,2022021195,2023-03-30,DET,R,L,22,19,3,0.863636,60:00,3600,2.799999999999999,0,0,historical,0.8844424,0.9004317000000001,2.2,2.3,22.4,26.0,24.6,28.3,0,0.6,0.6,14.418077485626473,14.162790697674415,30,0,2.6,105.74000000000001,2.6,27.6,107.58,0
2022,8477465,T. Jarry,PIT,2022021192,2023-03-30,NSH,H,W,28,28,0,1.0,59:24,3564,27.599999999999998,0,0,historical,0.9336488,0.9036063000000001,1.8,2.2,25.4,26.0,27.2,28.2,1,0.8,0.7,14.242098209193248,14.120454545454544,41,1,2.7,127.88,1.9,23.7,88.28,1
2022,8478048,I. Shesterkin,NYR,2022021191,2023-03-30,NJD,R,L,31,29,2,0.935484,58:16,3496,13.299999999999997,0,0,historical,0.927411,0.8958577999999999,2.2,2.5,27.2,25.9,29.4,28.4,0,0.8,0.7,14.371524151436132,14.157777777777776,54,0,3.9,142.01000000000002,2.7,33.1,115.38,0
